date,voucher_number,voucher_type,party_ledger,guid,master_id,alter_id,stock_item,quantity,unit,billed_quantity,rate,amount,source_godown,destination_godown,batch_name,is_deemed_positive,movement_type
20260403,35,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004c9d,19613,35856,01  DAHI CUP 200,140,NO. =  5.00 CRT,140 NO. =  5.00 CRT,16.00/NO.,2240.00,Main Store,Main Store,Primary Batch,No,IN
20260403,35,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004c9d,19613,35856,05 TAK 500ml Pouch,100,NO.,100 NO.,11.50/NO.,1150.00,Main Store,Main Store,Primary Batch,No,IN
20260403,35,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004c9d,19613,35856,05 TAK 500ml Pouch,50,NO.,50 NO.,11.50/NO.,575.00,Main Store,Main Store,Primary Batch,No,IN
20260403,35,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004c9d,19613,35856,05 TAK 500ml Pouch,100,NO.,100 NO.,13.00/NO.,1300.00,Main Store,Main Store,Primary Batch,No,IN
20260403,35,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004c9d,19613,35856,10   Lassi  @10,500,NO.,500 NO.,7.00/NO.,3500.00,Main Store,Main Store,Primary Batch,No,IN
20260403,35,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004c9d,19613,35856,10   Lassi  @10,150,NO.,150 NO.,7.00/NO.,1050.00,Main Store,Main Store,Primary Batch,No,IN
20260403,35,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004c9d,19613,35856,10   Lassi  @10,150,NO.,150 NO.,8.00/NO.,1200.00,Main Store,Main Store,Primary Batch,No,IN
20260403,35,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004c9d,19613,35856,XX PL,2.000,KG,2.000 KG,300.00/KG,600.00,Main Store,Main Store,Primary Batch,No,IN
20260403,35,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004c9d,19613,35856,50  D10,40,NO.,40 NO.,8.00/NO.,320.00,Main Store,Main Store,Primary Batch,No,IN
20260403,36,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000045e7,17895,32694,10   Lassi  @10,50,NO.,50 NO.,8.00/NO.,400.00,Main Store,Main Store,Primary Batch,No,IN
20260403,37,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000045f1,17905,32705,02 MAlai Dahi Tray,53.900,KG =  5.39 TRAY,53.900 KG =  5.39 TRAY,120.00/KG,6468.00,Main Store,Main Store,Primary Batch,No,IN
20260403,37,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000045f1,17905,32705,02 MAlai Dahi Tray,9.200,KG = -0.92 TRAY,-9.200 KG = -0.92 TRAY,120.00/KG,1104.00,Main Store,Main Store,Primary Batch,No,OUT
20260403,37,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000045f1,17905,32705,02 MAlai Dahi Tray,53.800,KG = -5.38 TRAY,-53.800 KG = -5.38 TRAY,120.00/KG,6456.00,Main Store,Main Store,Primary Batch,No,OUT
20260403,37,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000045f1,17905,32705,02 MAlai Dahi Tray,9.200,KG =  0.92 TRAY,9.200 KG =  0.92 TRAY,120.00/KG,1104.00,Main Store,Main Store,Primary Batch,No,IN
20260403,38,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000045fe,17918,35811,01  DAHI CUP 200,33,NO. = -1.18 CRT,-33 NO. = -1.18 CRT,18.00/NO.,594.00,Main Store,Main Store,Primary Batch,No,OUT
20260403,38,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000045fe,17918,35811,10   Lassi  @10,58,NO.,-58 NO.,8.00/NO.,464.00,Main Store,Main Store,Primary Batch,No,OUT
20260403,38,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000045fe,17918,35811,50  D10,10,NO.,-10 NO.,8.00/NO.,80.00,Main Store,Main Store,Primary Batch,No,OUT
20260403,38,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000045fe,17918,35811,05 TAK 500ml Pouch,14,NO.,-14 NO.,13.00/NO.,182.00,Main Store,Main Store,Primary Batch,No,OUT
20260403,39,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000045ff,17919,35863,01  DAHI CUP 200,14,NO. = -0.50 CRT,-14 NO. = -0.50 CRT,18.00/NO.,252.00,Main Store,Main Store,Primary Batch,No,OUT
20260403,39,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000045ff,17919,35863,10   Lassi  @10,10,NO.,-10 NO.,8.00/NO.,80.00,Main Store,Main Store,Primary Batch,No,OUT
20260403,39,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000045ff,17919,35863,50  D10,10,NO.,-10 NO.,8.00/NO.,80.00,Main Store,Main Store,Primary Batch,No,OUT
20260403,40,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004600,17920,32812,43 Loose  Tak,14.600,KG,-14.600 KG,24.00/KG,350.40,Main Store,Main Store,Primary Batch,No,OUT
20260403,40,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004600,17920,32812,02 MAlai Dahi Tray,7.130,KG = -0.71 TRAY,-7.130 KG = -0.71 TRAY,120.00/KG,855.60,Main Store,Main Store,Primary Batch,No,OUT
20260403,41,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004603,17923,32815,17  cm 54,52.80,ltr,-52.80 ltr,54.00/ltr,2851.20,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,No,OUT
20260403,41,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004603,17923,32815,15  MISHR    68,25.90,ltr,-25.90 ltr,66.00/ltr,1709.40,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260403,41,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004603,17923,32815,16  Bm  82,25.10,ltr,-25.10 ltr,78.00/ltr,1957.80,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260403,41,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004603,17923,32815,18  MISHR  70,19.20,ltr,-19.20 ltr,70.00/ltr,1344.00,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,No,OUT
20260403,41,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004603,17923,32815,14  CM 56,40.10,ltr,-40.10 ltr,56.00/ltr,2245.60,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260404,42,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004622,17954,32848,43 Loose  Tak,51.460,KG,51.460 KG,24.00/KG,1235.04,Main Store,Main Store,Primary Batch,No,IN
20260404,42,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004622,17954,32848,03 Mattha Dahi,51.600,KG,51.600 KG,56.00/KG,2889.60,Main Store,Main Store,Primary Batch,No,IN
20260404,42,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004622,17954,32848,03 Mattha Dahi,6.000,KG,-6.000 KG,56.00/KG,336.00,Main Store,Main Store,Primary Batch,No,OUT
20260404,42,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004622,17954,32848,02 MAlai Dahi Tray,80.200,KG =  8.02 TRAY,80.200 KG =  8.02 TRAY,120.00/KG,9624.00,Main Store,Main Store,Primary Batch,No,IN
20260404,42,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004622,17954,32848,02 MAlai Dahi Tray,13.800,KG = -1.38 TRAY,-13.800 KG = -1.38 TRAY,120.00/KG,1656.00,Main Store,Main Store,Primary Batch,No,OUT
20260404,42,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004622,17954,32848,XX PL,38.000,KG,38.000 KG,360.00/KG,13680.00,Main Store,Main Store,Primary Batch,No,IN
20260404,42,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004622,17954,32848,XX PL,1.800,KG,-1.800 KG,360.00/KG,648.00,Main Store,Main Store,Primary Batch,No,OUT
20260404,42,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004622,17954,32848,05 TAK 500ml Pouch,100,NO.,100 NO.,18.00/NO.,1800.00,Main Store,Main Store,Primary Batch,No,IN
20260404,42,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004622,17954,32848,01  DAHI CUP 200,10,NO. =  0.36 CRT,10 NO. =  0.36 CRT,25.00/NO.,250.00,Main Store,Main Store,Primary Batch,No,IN
20260404,43,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004627,17959,32853,01  DAHI CUP 200,81,NO. =  2.89 CRT,81 NO. =  2.89 CRT,18.00/NO.,1458.00,Main Store,Main Store,Primary Batch,No,IN
20260404,43,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004627,17959,32853,05 TAK 500ml Pouch,30,NO.,30 NO.,13.00/NO.,390.00,Main Store,Main Store,Primary Batch,No,IN
20260404,43,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004627,17959,32853,10   Lassi  @10,100,NO.,100 NO.,8.00/NO.,800.00,Main Store,Main Store,Primary Batch,No,IN
20260404,43,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004627,17959,32853,50  D10,40,NO.,40 NO.,8.00/NO.,320.00,Main Store,Main Store,Primary Batch,No,IN
20260404,43,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004627,17959,32853,13  Masala Chaach   10,25,NO.,25 NO.,8.00/NO.,200.00,Main Store,Main Store,Primary Batch,No,IN
20260404,44,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004628,17960,35870,01  DAHI CUP 200,200,NO. =  7.14 CRT,200 NO. =  7.14 CRT,18.00/NO.,3600.00,Main Store,Main Store,Primary Batch,No,IN
20260404,44,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004628,17960,35870,05 TAK 500ml Pouch,100,NO.,100 NO.,13.00/NO.,1300.00,Main Store,Main Store,Primary Batch,No,IN
20260404,44,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004628,17960,35870,10   Lassi  @10,300,NO.,300 NO.,8.00/NO.,2400.00,Main Store,Main Store,Primary Batch,No,IN
20260404,44,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004628,17960,35870,XX PL,2.000,KG,2.000 KG,300.00/KG,600.00,Main Store,Main Store,Primary Batch,No,IN
20260404,44,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004628,17960,35870,13  Masala Chaach   10,50,NO.,50 NO.,8.00/NO.,400.00,Main Store,Main Store,Primary Batch,No,IN
20260404,44,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004628,17960,35870,11  Lassi @20,30,NO.,30 NO.,16.00/NO.,480.00,Main Store,Main Store,Primary Batch,No,IN
20260404,44,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004628,17960,35870,01  DAHI CUP 200,80,NO. =  2.86 CRT,80 NO. =  2.86 CRT,16.00/NO.,1280.00,Main Store,Main Store,Primary Batch,No,IN
20260404,44,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004628,17960,35870,05 TAK 500ml Pouch,50,NO.,50 NO.,11.50/NO.,575.00,Main Store,Main Store,Primary Batch,No,IN
20260404,45,Sales,THE VEGAN  HOTEL,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004647,17991,36841,16  Bm  82,40.00,ltr,40.00 ltr,76.00/ltr,3040.00,Main Store,Main Store,Primary Batch,No,IN
20260404,46,Sales,01   Yash Morning  Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004664,18020,33043,18  MISHR  70,5.30,ltr,-5.30 ltr,70.00/ltr,371.00,06  Panir   Godown,06  Panir   Godown,Primary Batch,No,OUT
20260404,46,Sales,01   Yash Morning  Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004664,18020,33043,16  Bm  82,16.88,ltr,-16.88 ltr,78.00/ltr,1316.64,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260404,47,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000467f,18047,35871,10   Lassi  @10,200,NO.,200 NO.,7.00/NO.,1400.00,Main Store,Main Store,Primary Batch,No,IN
20260404,47,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000467f,18047,35871,05 TAK 500ml Pouch,50,NO.,50 NO.,13.00/NO.,650.00,Main Store,Main Store,Primary Batch,No,IN
20260404,47,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000467f,18047,35871,XX PL,,,,,,Main Store,Main Store,Primary Batch,No,OUT
20260404,48,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004680,18048,33203,10   Lassi  @10,50,NO.,50 NO.,8.00/NO.,400.00,Main Store,Main Store,Primary Batch,No,IN
20260404,48,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004680,18048,33203,50  D10,20,NO.,20 NO.,8.00/NO.,160.00,Main Store,Main Store,Primary Batch,No,IN
20260404,49,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004695,18069,33225,XX PL,16.780,KG,-16.780 KG,360.00/KG,6040.80,Main Store,Main Store,Primary Batch,No,OUT
20260404,49,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004695,18069,33225,XX PL,1.700,KG,1.700 KG,360.00/KG,612.00,Main Store,Main Store,Primary Batch,No,IN
20260404,49,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004695,18069,33225,XX PL,34.250,KG,34.250 KG,360.00/KG,12330.00,Main Store,Main Store,Primary Batch,No,IN
20260404,49,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004695,18069,33225,XX PL,1.700,KG,-1.700 KG,360.00/KG,612.00,Main Store,Main Store,Primary Batch,No,OUT
20260404,49,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004695,18069,33225,XX PL,22.580,KG,-22.580 KG,360.00/KG,8128.80,Main Store,Main Store,Primary Batch,No,OUT
20260404,49,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004695,18069,33225,06 CM GHEE LOOSE,47.730,KG,47.730 KG,760.00/KG,36274.80,Main Store,Main Store,Primary Batch,No,IN
20260404,49,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004695,18069,33225,06 CM GHEE LOOSE,10.900,KG,-10.900 KG,760.00/KG,8284.00,Main Store,Main Store,Primary Batch,No,OUT
20260404,50,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004698,18072,33228,05 TAK 500ml Pouch,1,NO.,-1 NO.,13.00/NO.,13.00,Main Store,Main Store,Primary Batch,No,OUT
20260404,50,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004698,18072,33228,10   Lassi  @10,1,NO.,-1 NO.,8.00/NO.,8.00,Main Store,Main Store,Primary Batch,No,OUT
20260404,50,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004698,18072,33228,13  Masala Chaach   10,11,NO.,-11 NO.,8.00/NO.,88.00,Main Store,Main Store,Primary Batch,No,OUT
20260404,51,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004699,18073,33229,17  cm 54,41.30,ltr,-41.30 ltr,54.00/ltr,2230.20,06  Panir   Godown,06  Panir   Godown,Primary Batch,No,OUT
20260404,51,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004699,18073,33229,18  MISHR  70,10.70,ltr,-10.70 ltr,70.00/ltr,749.00,06  Panir   Godown,06  Panir   Godown,Primary Batch,No,OUT
20260404,51,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004699,18073,33229,15  MISHR    68,16.30,ltr,-16.30 ltr,66.00/ltr,1075.80,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260404,51,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004699,18073,33229,16  Bm  82,5.90,ltr,-5.90 ltr,78.00/ltr,460.20,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260404,52,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000469b,18075,33231,05 TAK 500ml Pouch,13,NO.,-13 NO.,13.00/NO.,169.00,Main Store,Main Store,Primary Batch,No,OUT
20260404,52,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000469b,18075,33231,10   Lassi  @10,36,NO.,-36 NO.,8.00/NO.,288.00,Main Store,Main Store,Primary Batch,No,OUT
20260404,52,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000469b,18075,33231,13  Masala Chaach   10,50,NO.,-50 NO.,8.00/NO.,400.00,Main Store,Main Store,Primary Batch,No,OUT
20260404,52,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000469b,18075,33231,11  Lassi @20,30,NO.,-30 NO.,16.00/NO.,480.00,Main Store,Main Store,Primary Batch,No,OUT
20260404,52,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000469b,18075,33231,50  D10,30,NO.,-30 NO.,8.00/NO.,240.00,Main Store,Main Store,Primary Batch,No,OUT
20260404,53,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000469d,18077,33233,02 MAlai Dahi Tray,10.450,KG = -1.05 TRAY,-10.450 KG = -1.05 TRAY,120.00/KG,1254.00,Main Store,Main Store,Primary Batch,No,OUT
20260405,54,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046c7,18119,33275,02 MAlai Dahi Tray,27.330,KG =  2.73 TRAY,27.330 KG =  2.73 TRAY,120.00/KG,3279.60,Main Store,Main Store,Primary Batch,No,IN
20260405,54,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046c7,18119,33275,02 MAlai Dahi Tray,4.600,KG = -0.46 TRAY,-4.600 KG = -0.46 TRAY,120.00/KG,552.00,Main Store,Main Store,Primary Batch,No,OUT
20260405,54,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046c7,18119,33275,03 Mattha Dahi,23.090,KG,23.090 KG,56.00/KG,1293.04,Main Store,Main Store,Primary Batch,No,IN
20260405,54,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046c7,18119,33275,XX PL,44.000,KG,44.000 KG,360.00/KG,15840.00,Main Store,Main Store,Primary Batch,No,IN
20260405,54,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046c7,18119,33275,05 TAK 500ml Pouch,100,NO.,100 NO.,18.00/NO.,1800.00,Main Store,Main Store,Primary Batch,No,IN
20260405,54,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046c7,18119,33275,02 MAlai Dahi Tray,77.260,KG =  7.73 TRAY,77.260 KG =  7.73 TRAY,120.00/KG,9271.20,Main Store,Main Store,Primary Batch,No,IN
20260405,54,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046c7,18119,33275,02 MAlai Dahi Tray,13.800,KG = -1.38 TRAY,-13.800 KG = -1.38 TRAY,120.00/KG,1656.00,Main Store,Main Store,Primary Batch,No,OUT
20260405,54,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046c7,18119,33275,03 Mattha Dahi,51.940,KG,51.940 KG,56.00/KG,2908.64,Main Store,Main Store,Primary Batch,No,IN
20260405,54,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046c7,18119,33275,03 Mattha Dahi,6.000,KG,-6.000 KG,56.00/KG,336.00,Main Store,Main Store,Primary Batch,No,OUT
20260405,55,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046c9,18121,35880,01  DAHI CUP 200,204,NO. =  7.29 CRT,204 NO. =  7.29 CRT,18.00/NO.,3672.00,Main Store,Main Store,Primary Batch,No,IN
20260405,55,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046c9,18121,35880,05 TAK 500ml Pouch,150,NO.,150 NO.,13.00/NO.,1950.00,Main Store,Main Store,Primary Batch,No,IN
20260405,55,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046c9,18121,35880,10   Lassi  @10,100,NO.,100 NO.,8.00/NO.,800.00,Main Store,Main Store,Primary Batch,No,IN
20260405,55,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046c9,18121,35880,XX PL,2.000,KG,2.000 KG,300.00/KG,600.00,Main Store,Main Store,Primary Batch,No,IN
20260405,56,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004cb9,19641,35878,01  DAHI CUP 200,120,NO. =  4.29 CRT,120 NO. =  4.29 CRT,16.00/NO.,1920.00,Main Store,Main Store,Primary Batch,No,IN
20260405,56,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004cb9,19641,35878,05 TAK 500ml Pouch,50,NO.,50 NO.,11.50/NO.,575.00,Main Store,Main Store,Primary Batch,No,IN
20260405,56,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004cb9,19641,35878,10   Lassi  @10,200,NO.,200 NO.,7.00/NO.,1400.00,Main Store,Main Store,Primary Batch,No,IN
20260405,57,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046ca,18122,35887,01  DAHI CUP 200,134,NO. =  4.79 CRT,134 NO. =  4.79 CRT,18.00/NO.,2412.00,Main Store,Main Store,Primary Batch,No,IN
20260405,57,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046ca,18122,35887,05 TAK 500ml Pouch,50,NO.,50 NO.,13.00/NO.,650.00,Main Store,Main Store,Primary Batch,No,IN
20260405,57,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046ca,18122,35887,10   Lassi  @10,200,NO.,200 NO.,8.00/NO.,1600.00,Main Store,Main Store,Primary Batch,No,IN
20260405,57,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046ca,18122,35887,50  D10,50,NO.,50 NO.,8.00/NO.,400.00,Main Store,Main Store,Primary Batch,No,IN
20260405,57,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046ca,18122,35887,03 Mattha Dahi,1.000,KG,1.000 KG,45.00/KG,45.00,Main Store,Main Store,Primary Batch,No,IN
20260405,58,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046d2,18130,33286,Gool,18,NO.,18 NO.,80.00/NO.,1440.00,Main Store,Main Store,Primary Batch,No,IN
20260405,58,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046d2,18130,33286,Gool,10,NO.,10 NO.,50.00/NO.,500.00,Main Store,Main Store,Primary Batch,No,IN
20260405,58,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046d2,18130,33286,Gool,3,NO.,-3 NO.,50.00/NO.,150.00,Main Store,Main Store,Primary Batch,No,OUT
20260405,59,Sales,THE VEGAN  HOTEL,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046d7,18135,36842,16  Bm  82,40.00,ltr,40.00 ltr,76.00/ltr,3040.00,Main Store,Main Store,Primary Batch,No,IN
20260405,60,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046d9,18137,33293,01  DAHI CUP 200,30,NO. =  1.07 CRT,30 NO. =  1.07 CRT,18.00/NO.,540.00,Main Store,Main Store,Primary Batch,No,IN
20260405,60,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046d9,18137,33293,05 TAK 500ml Pouch,10,NO.,10 NO.,13.00/NO.,130.00,Main Store,Main Store,Primary Batch,No,IN
20260405,60,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046d9,18137,33293,10   Lassi  @10,50,NO.,50 NO.,8.00/NO.,400.00,Main Store,Main Store,Primary Batch,No,IN
20260405,60,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046d9,18137,33293,50  D10,10,NO.,10 NO.,8.00/NO.,80.00,Main Store,Main Store,Primary Batch,No,IN
20260405,61,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046ef,18159,33388,43 Loose  Tak,51.000,KG,51.000 KG,24.00/KG,1224.00,Main Store,Main Store,Primary Batch,No,IN
20260405,61,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000046ef,18159,33388,02 MAlai Dahi Tray,55.130,KG =  5.51 TRAY,55.130 KG =  5.51 TRAY,120.00/KG,6615.60,Main Store,Main Store,Primary Batch,No,IN
