date,voucher_number,voucher_type,guid,master_id,alter_id,party_ledger,reference,is_invoice,ledger_name,amount,is_deemed_positive,is_party_ledger,ledger_from_item,bill_reference,bill_date,bill_type,cost_centre
20260409,130,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004cd3,19667,35936,09   Pandurang  Sales,,Yes,09   Pandurang  Sales,-315.0,Yes,Yes,No,,,,
20260409,131,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000495e,18782,35937,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,-16902.0,Yes,Yes,No,,,,
20260409,132,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000495f,18783,35938,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,-1700.0,Yes,Yes,No,,,,
20260409,133,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004979,18809,34634,08  Wadgaonkar  Sales,1413,Yes,08  Wadgaonkar  Sales,551.0,Yes,Yes,No,,,,
20260409,134,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000497e,18814,34637,04 GHEE COUNTER,1414,Yes,04 GHEE COUNTER,588.0,Yes,Yes,No,,,,
20260409,135,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004981,18817,34640,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,6164.0,Yes,Yes,No,,,,
20260410,136,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000049a1,18849,34674,12  ATM  A,,Yes,12  ATM  A,3248.0,Yes,Yes,No,,,,
20260410,137,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000049c2,18882,34714,04 GHEE COUNTER,1425,Yes,04 GHEE COUNTER,-53431.6,Yes,Yes,No,,,,
20260410,138,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000049c5,18885,34717,09   Pandurang  Sales,1428,Yes,09   Pandurang  Sales,-2968.0,Yes,Yes,No,,,,
20260410,139,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000049cb,18891,34723,08  Wadgaonkar  Sales,1433,Yes,08  Wadgaonkar  Sales,-9484.0,Yes,Yes,No,,,,
20260410,140,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004cd2,19666,35930,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,126.0,Yes,Yes,No,,,,
20260410,141,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004cd1,19665,35928,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,-4168.0,Yes,Yes,No,,,,
20260410,142,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000049db,18907,34741,ANNAAMRITA FOUNDATION,,Yes,ANNAAMRITA FOUNDATION,-2405.0,Yes,Yes,No,,,,
20260410,143,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000049e3,18915,34749,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,1178.4,Yes,Yes,No,,,,
20260410,144,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000049f5,18933,34777,12  ATM  A,,Yes,12  ATM  A,5592.4,Yes,Yes,No,,,,
20260410,145,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004a0f,18959,34858,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,3046.26,Yes,Yes,No,,,,
20260410,146,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004a28,18984,34883,09   Pandurang  Sales,,Yes,09   Pandurang  Sales,388.0,Yes,Yes,No,,,,
20260410,147,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004cd7,19671,35940,09   Pandurang  Sales,,Yes,09   Pandurang  Sales,-360.0,Yes,Yes,No,,,,
20260410,148,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004a2d,18989,34888,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,1140.0,Yes,Yes,No,,,,
20260410,149,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000049c3,18883,36846,THE VEGAN  HOTEL,``,Yes,THE VEGAN  HOTEL,-3180.0,Yes,Yes,No,,,,
20260410,149,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000049c3,18883,36846,THE VEGAN  HOTEL,``,Yes,Transport,140.0,No,No,No,,,,
20260410,150,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004eb5,20149,59061,Hattekar's Girija Catterors,,Yes,Hattekar's Girija Catterors,-680.0,Yes,Yes,No,,,,
20260411,151,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004a27,18983,34882,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,126.0,Yes,Yes,No,,,,
20260411,152,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004a42,19010,36847,THE VEGAN  HOTEL,``,Yes,THE VEGAN  HOTEL,-3180.0,Yes,Yes,No,,,,
20260411,152,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004a42,19010,36847,THE VEGAN  HOTEL,``,Yes,Transport,140.0,No,No,No,,,,
20260411,153,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004a68,19048,34955,09   Pandurang  Sales,,Yes,09   Pandurang  Sales,-10452.0,Yes,Yes,No,,,,
20260411,154,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004a69,19049,34956,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,-37782.4,Yes,Yes,No,,,,
20260411,155,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004a6e,19054,34961,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,2051.4,Yes,Yes,No,,,,
20260411,156,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004a91,19089,34997,09   Pandurang  Sales,,Yes,09   Pandurang  Sales,-980.0,Yes,Yes,No,,,,
20260411,157,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004a92,19090,34998,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,-7041.6,Yes,Yes,No,,,,
20260411,158,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004a99,19097,35005,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,6184.4,Yes,Yes,No,,,,
20260411,159,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004aa2,19106,35014,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,65.0,Yes,Yes,No,,,,
20260411,160,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004f2c,20268,36621,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,-8617.0,Yes,Yes,No,,,,
20260411,161,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004aa3,19107,35015,09   Pandurang  Sales,,Yes,09   Pandurang  Sales,795.0,Yes,Yes,No,,,,
20260411,162,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004aa4,19108,35016,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,760.0,Yes,Yes,No,,,,
20260411,163,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000052c3,21187,37851,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,405.0,Yes,Yes,No,,,,
20260412,164,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004ade,19166,36848,THE VEGAN  HOTEL,,Yes,THE VEGAN  HOTEL,-3180.0,Yes,Yes,No,,,,
20260412,164,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004ade,19166,36848,THE VEGAN  HOTEL,,Yes,Transport,140.0,No,No,No,,,,
20260412,165,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004b01,19201,35174,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,-6794.0,Yes,Yes,No,,,,
20260412,166,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004b02,19202,35175,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,1735.0,Yes,Yes,No,,,,
20260412,167,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004b03,19203,35176,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,-11548.0,Yes,Yes,No,,,,
20260412,168,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004b05,19205,35178,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,-8831.0,Yes,Yes,No,,,,
20260412,169,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004b06,19206,35179,09   Pandurang  Sales,,Yes,09   Pandurang  Sales,-2475.0,Yes,Yes,No,,,,
20260412,170,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004b1d,19229,35249,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,-3324.16,Yes,Yes,No,,,,
20260412,171,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004b1e,19230,35846,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,-13504.0,Yes,Yes,No,,,,
20260412,172,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004b24,19236,35256,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,-1458.0,Yes,Yes,No,,,,
20260412,173,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004b25,19237,35257,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,242.0,Yes,Yes,No,,,,
20260412,174,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004b26,19238,35258,09   Pandurang  Sales,,Yes,09   Pandurang  Sales,316.0,Yes,Yes,No,,,,
20260412,175,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004b2d,19245,35265,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,8800.4,Yes,Yes,No,,,,
20260412,176,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004b2f,19247,35267,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,1543.44,Yes,Yes,No,,,,
20260412,177,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004b65,19301,35357,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,-320.0,Yes,Yes,No,,,,
20260413,178,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004b67,19303,35360,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,-75985.8,Yes,Yes,No,,,,
20260413,179,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004b6b,19307,35364,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,-10844.0,Yes,Yes,No,,,,
20260413,180,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004b74,19316,38084,THE VEGAN  HOTEL,,Yes,THE VEGAN  HOTEL,-3180.0,Yes,Yes,No,,,,
20260413,180,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004b74,19316,38084,THE VEGAN  HOTEL,,Yes,Transport,140.0,No,No,No,,,,
20260413,181,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004b8f,19343,35405,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,546.0,Yes,Yes,No,,,,
20260413,182,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004b97,19351,35415,13  ATM   B,,Yes,13  ATM   B,4580.4,Yes,Yes,No,,,,
20260413,183,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004b98,19352,35416,04 GHEE COUNTER,1501,Yes,04 GHEE COUNTER,-1588.8,Yes,Yes,No,,,,
20260413,184,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004b99,19353,35417,08  Wadgaonkar  Sales,1504,Yes,08  Wadgaonkar  Sales,-2758.0,Yes,Yes,No,,,,
20260413,185,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004ba6,19366,35430,08  Wadgaonkar  Sales,1507,Yes,08  Wadgaonkar  Sales,-7650.0,Yes,Yes,No,,,,
20260413,186,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004ba7,19367,35431,04 GHEE COUNTER,1512,Yes,04 GHEE COUNTER,-3282.0,Yes,Yes,No,,,,
20260413,187,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004bb1,19377,35441,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,3636.4,Yes,Yes,No,,,,
20260413,188,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004bb6,19382,35446,04 GHEE COUNTER,1517,Yes,04 GHEE COUNTER,1528.32,Yes,Yes,No,,,,
20260414,189,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004bc6,19398,35462,04 GHEE COUNTER,1521,Yes,04 GHEE COUNTER,-14986.4,Yes,Yes,No,,,,
20260414,190,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004bc7,19399,35463,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,0.0,Yes,Yes,No,,,,
20260414,191,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004bdc,19420,35510,04 GHEE COUNTER,1521,Yes,04 GHEE COUNTER,720.0,Yes,Yes,No,,,,
20260414,192,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004bea,19434,35527,08  Wadgaonkar  Sales,1523,Yes,08  Wadgaonkar  Sales,-8082.0,Yes,Yes,No,,,,
20260414,193,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007881,30849,55529,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,-800.0,Yes,Yes,No,,,,
20260414,194,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004c1f,19487,35608,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,1023.8,Yes,Yes,No,,,,
20260414,195,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004c3a,19514,35655,04 GHEE COUNTER,1527,Yes,04 GHEE COUNTER,-21600.0,Yes,Yes,No,,,,
20260414,196,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004c3b,19515,35656,08  Wadgaonkar  Sales,1528,Yes,08  Wadgaonkar  Sales,-1900.0,Yes,Yes,No,,,,
20260414,197,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004c47,19527,35668,08  Wadgaonkar  Sales,1536,Yes,08  Wadgaonkar  Sales,1242.0,Yes,Yes,No,,,,
20260414,198,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004c48,19528,35669,04 GHEE COUNTER,1533,Yes,04 GHEE COUNTER,-2596.8,Yes,Yes,No,,,,
20260414,199,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004c51,19537,35696,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,4319.0,Yes,Yes,No,,,,
20260414,189,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004bc6,19398,35462,04 GHEE COUNTER,1521,Yes,04 GHEE COUNTER,-14986.4,Yes,Yes,No,,,,
20260414,200,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004c52,19538,35697,04 GHEE COUNTER,1533,Yes,04 GHEE COUNTER,3522.48,Yes,Yes,No,,,,
20260414,201,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004be1,19425,35708,THE VEGAN  HOTEL,,Yes,THE VEGAN  HOTEL,-3180.0,Yes,Yes,No,,,,
20260414,201,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004be1,19425,35708,THE VEGAN  HOTEL,,Yes,Transport,140.0,No,No,No,,,,
20260415,202,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004c5c,19548,35707,12  ATM  A,,Yes,12  ATM  A,-2178.36,Yes,Yes,No,,,,
20260415,203,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004c5d,19549,35709,THE VEGAN  HOTEL,,Yes,THE VEGAN  HOTEL,-3180.0,Yes,Yes,No,,,,
20260415,203,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004c5d,19549,35709,THE VEGAN  HOTEL,,Yes,Transport,140.0,No,No,No,,,,
20260415,204,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004c63,19555,35717,04 GHEE COUNTER,1543,Yes,04 GHEE COUNTER,-41801.68,Yes,Yes,No,,,,
20260415,205,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004cab,19627,35855,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,-525.0,Yes,Yes,No,,,,
20260415,206,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004cce,19662,35923,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,-10908.0,Yes,Yes,No,,,,
20260415,207,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004cb4,19636,35872,04 GHEE COUNTER,1553,Yes,04 GHEE COUNTER,-11412.0,Yes,Yes,No,,,,
20260415,208,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004cb5,19637,35873,04 GHEE COUNTER,1547,Yes,04 GHEE COUNTER,-1680.8,Yes,Yes,No,,,,
20260415,209,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004cbc,19644,35882,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,792.6,Yes,Yes,No,,,,
20260415,210,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004ccb,19659,35920,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,-10174.0,Yes,Yes,No,,,,
20260415,211,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004ccf,19663,35924,12  ATM  A,,Yes,12  ATM  A,7233.0,Yes,Yes,No,,,,
20260415,212,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004ce9,19689,35958,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,720.0,Yes,Yes,No,,,,
20260415,213,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004ced,19693,35962,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,6721.0,Yes,Yes,No,,,,
20260415,214,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004cf4,19700,35971,04 GHEE COUNTER,1559+1557,Yes,04 GHEE COUNTER,336.0,Yes,Yes,No,,,,
20260415,215,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004cf5,19701,35972,08  Wadgaonkar  Sales,1555,Yes,08  Wadgaonkar  Sales,2520.0,Yes,Yes,No,,,,
20260415,216,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007892,30866,55563,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,-3775.0,Yes,Yes,No,,,,
20260416,217,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004d1e,19742,36339,THE VEGAN  HOTEL,,Yes,THE VEGAN  HOTEL,-3180.0,Yes,Yes,No,,,,
20260416,217,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004d1e,19742,36339,THE VEGAN  HOTEL,,Yes,Transport,140.0,No,No,No,,,,
20260416,218,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004d57,19799,36076,04 GHEE COUNTER,1571,Yes,04 GHEE COUNTER,-14823.52,Yes,Yes,No,,,,
20260416,219,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004d58,19800,36078,04 GHEE COUNTER,1577,Yes,04 GHEE COUNTER,-8335.2,Yes,Yes,No,,,,
20260416,220,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004d61,19809,36087,04 GHEE COUNTER,1579,Yes,04 GHEE COUNTER,-37383.0,Yes,Yes,No,,,,
20260416,221,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004d65,19813,36091,08  Wadgaonkar  Sales,1573,Yes,08  Wadgaonkar  Sales,-9535.0,Yes,Yes,No,,,,
20260416,222,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004d6a,19818,36096,09   Pandurang  Sales,1574,Yes,09   Pandurang  Sales,-3126.0,Yes,Yes,No,,,,
20260416,223,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004d6b,19819,36097,08  Wadgaonkar  Sales,1580,Yes,08  Wadgaonkar  Sales,-3775.0,Yes,Yes,No,,,,
20260416,224,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004d6d,19821,36099,09   Pandurang  Sales,1589,Yes,09   Pandurang  Sales,-9924.0,Yes,Yes,No,,,,
20260416,225,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004d73,19827,36105,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,-1440.0,Yes,Yes,No,,,,
20260416,226,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004d77,19831,36109,04 GHEE COUNTER,1587,Yes,04 GHEE COUNTER,-1308.0,Yes,Yes,No,,,,
20260416,227,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004d7a,19834,36112,08  Wadgaonkar  Sales,1585,Yes,08  Wadgaonkar  Sales,84.0,Yes,Yes,No,,,,
20260416,228,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004d7b,19835,36113,04 GHEE COUNTER,1587,Yes,04 GHEE COUNTER,1190.4,Yes,Yes,No,,,,
20260416,229,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004d7d,19837,36115,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,6935.4,Yes,Yes,No,,,,
20260416,230,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004d7f,19839,36117,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,-360.0,Yes,Yes,No,,,,
20260416,231,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004d43,19779,36193,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,1106.78,Yes,Yes,No,,,,
20260416,232,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004d81,19841,36195,09   Pandurang  Sales,1595,Yes,09   Pandurang  Sales,468.0,Yes,Yes,No,,,,
20260417,233,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004dbc,19900,36340,THE VEGAN  HOTEL,,Yes,THE VEGAN  HOTEL,-3180.0,Yes,Yes,No,,,,
20260417,233,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004dbc,19900,36340,THE VEGAN  HOTEL,,Yes,Transport,140.0,No,No,No,,,,
20260417,234,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004dcd,19917,36361,04 GHEE COUNTER,1601,Yes,04 GHEE COUNTER,-42081.2,Yes,Yes,No,,,,
20260417,235,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004dd2,19922,36220,08  Wadgaonkar  Sales,1599,Yes,08  Wadgaonkar  Sales,-9034.0,Yes,Yes,No,,,,
20260417,236,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004dd3,19923,36221,09   Pandurang  Sales,1600,Yes,09   Pandurang  Sales,-2647.0,Yes,Yes,No,,,,
20260417,237,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004de1,19937,36257,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,1704.6,Yes,Yes,No,,,,
20260417,238,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004deb,19947,36267,08  Wadgaonkar  Sales,1605,Yes,08  Wadgaonkar  Sales,-207.0,Yes,Yes,No,,,,
20260417,239,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004dec,19948,36268,13  ATM   B,,Yes,13  ATM   B,2086.4,Yes,Yes,No,,,,
20260417,240,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004dee,19950,36363,04 GHEE COUNTER,1603,Yes,04 GHEE COUNTER,-13821.6,Yes,Yes,No,,,,
20260417,241,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004e01,19969,36289,09   Pandurang  Sales,1613,Yes,09   Pandurang  Sales,-1460.0,Yes,Yes,No,,,,
20260417,242,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004e02,19970,36290,09   Pandurang  Sales,1619,Yes,09   Pandurang  Sales,152.0,Yes,Yes,No,,,,
20260417,243,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004e0c,19980,36300,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,6808.6,Yes,Yes,No,,,,
20260417,244,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004e0e,19982,36302,04 GHEE COUNTER,1620,Yes,04 GHEE COUNTER,957.6,Yes,Yes,No,,,,
20260418,245,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004e31,20017,36341,THE VEGAN  HOTEL,,Yes,THE VEGAN  HOTEL,-3180.0,Yes,Yes,No,,,,
20260418,245,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004e31,20017,36341,THE VEGAN  HOTEL,,Yes,Transport,140.0,No,No,No,,,,
20260418,246,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004e42,20034,36366,08  Wadgaonkar  Sales,1631,Yes,08  Wadgaonkar  Sales,-7802.0,Yes,Yes,No,,,,
20260418,247,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004e59,20057,36393,09   Pandurang  Sales,1630,Yes,09   Pandurang  Sales,-2858.0,Yes,Yes,No,,,,
20260418,248,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004e5e,20062,36398,04 GHEE COUNTER,1629,Yes,04 GHEE COUNTER,-21127.8,Yes,Yes,No,,,,
20260418,249,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004e65,20069,36405,04 GHEE COUNTER,1628,Yes,04 GHEE COUNTER,-3528.0,Yes,Yes,No,,,,
20260418,250,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004e69,20073,36409,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,1764.2,Yes,Yes,No,,,,
20260418,251,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004e6a,20074,36410,08  Wadgaonkar  Sales,1633,Yes,08  Wadgaonkar  Sales,-4866.0,Yes,Yes,No,,,,
20260418,252,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004e6e,20078,36414,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-6240.0,Yes,Yes,No,,,,
20260418,253,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004e6f,20079,36415,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-4309.2,Yes,Yes,No,,,,
20260418,254,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004e70,20080,36416,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-8065.2,Yes,Yes,No,,,,
20260418,255,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00004e71,20081,36417,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-1712.9,Yes,Yes,No,,,,
